date,symbol,rank,median_dollar_volume,eligible
2012-01-01,BMY,75,192845730.0435,353
2012-01-01,NTAP,76,192053922.183,353
2012-01-01,FSLR,77,191345084.46749997,353
2012-01-01,GLW,78,187308323.2945,353
2012-01-01,NKE,79,187220249.968,353
2012-01-01,LLY,80,183181729.7122,353
2012-01-01,UPS,81,181067726.79900002,353
2012-01-01,AMAT,82,177388040.756,353
2012-01-01,FDX,83,174285054.184495,353
2012-01-01,COF,84,173201057.45999998,353
2012-01-01,ADBE,85,167126949.5,353
2012-01-01,EOG,86,164545447.439,353
2012-01-01,DVN,87,164199421.97946,353
2012-01-01,BIIB,88,160790725.5,353
2012-01-01,CSX,89,160447233.69,353
2012-01-01,ELV,90,158163662.88654,353
2012-01-01,CNX,91,155096375.9154,353
2012-01-01,MDT,92,152606381.432,353
2012-01-01,TRV,93,152226883.0235,353
2012-01-01,PNC,94,150018318.68199998,353
2012-01-01,BAX,95,149454273.55497,353
2012-01-01,COST,96,144731525.9375,353
2012-01-01,SCHW,97,142293884.480985,353
2012-01-01,BNY,98,138927908.3035,353
2012-01-01,AMD,99,138004233.0,353
2012-01-01,AIG,100,129398675.05600001,353
2013-01-01,AAPL,1,8610410618.81,371
2013-01-01,GOOG,2,1409155133.9883633,371
2013-01-01,BAC,3,1157996926.691,371
2013-01-01,MSFT,4,1084218359.9555998,371
2013-01-01,META,5,964912732.052,371
2013-01-01,C,6,874088827.547,371
2013-01-01,AMZN,7,804786651.5,371
2013-01-01,JPM,8,774809831.0685,371
2013-01-01,INTC,9,715881353.4100001,371
2013-01-01,XOM,10,693479038.1700001,371
2013-01-01,ORCL,11,594514088.9925001,371
2013-01-01,GE,12,590033066.255015,371
2013-01-01,WFC,13,572244841.152,371
2013-01-01,CSCO,14,477651459.53849995,371
2013-01-01,FCX,15,472694015.957,371
2013-01-01,QCOM,16,470848942.7565,371
2013-01-01,JNJ,17,469861834.901,371
2013-01-01,CAT,18,434893151.3765,371
2013-01-01,IBM,19,428291914.98812497,371
2013-01-01,WMT,20,410588379.40050006,371
2013-01-01,PG,21,407338345.0545,371
2013-01-01,GS,22,389863281.453,371
2013-01-01,PFE,23,384192538.54677,371
2013-01-01,T,24,378891365.74875,371
2013-01-01,EBAY,25,374075198.24907005,371
2013-01-01,CVX,26,367999343.25720406,371
2013-01-01,BKNG,27,352444543.4375,371
2013-01-01,NFLX,28,346299727.515,371
2013-01-01,MCD,29,346060334.981,371
2013-01-01,V,30,343835623.40999997,371
2013-01-01,SLB,31,343150912.48,371
2013-01-01,HD,32,342437823.98399997,371
2013-01-01,HAL,33,342125473.86,371
2013-01-01,BRK.B,34,328961773.5,371
2013-01-01,DIS,35,327848754.58640003,371
2013-01-01,KO,36,325286108.83855,371
2013-01-01,MRK,37,308869083.3769965,371
2013-01-01,MA,38,300763144.30499995,371
2013-01-01,ABT,39,297715802.04473996,371
2013-01-01,LOW,40,294094998.792,371
2013-01-01,AIG,41,292145830.77375007,371
2013-01-01,COP,42,288873352.75949997,371
2013-01-01,SBUX,43,287675172.46099997,371
2013-01-01,CMCSA,44,287203488.10203505,371
2013-01-01,CRM,45,281706393.98399997,371
2013-01-01,MS,46,263843565.575,371
2013-01-01,APC,47,254033694.96754003,371
2013-01-01,BA,48,252256440.2975,371
2013-01-01,F,49,248852832.9425,371
2013-01-01,VZ,50,247755563.88525,371
2013-01-01,OXY,51,245420447.172305,371
2013-01-01,UNH,52,245309368.08600003,371
2013-01-01,AXP,53,243015348.85500002,371
2013-01-01,MDLZ,54,242179892.25,371
2013-01-01,GILD,55,230413314.17399997,371
2013-01-01,RTX,56,222618846.7824235,371
2013-01-01,AMGN,57,218667350.574,371
2013-01-01,PM,58,214390547.1975,371
2013-01-01,NEM,59,214194836.6595,371
2013-01-01,PEP,60,211952099.117,371
2013-01-01,NOV,61,210815577.026295,371
2013-01-01,CVS,62,207484373.6138,371
2013-01-01,DE,63,207010032.38792002,371
2013-01-01,PSKY,64,200242419.9285,371
2013-01-01,CMG,65,195850533.0,371
2013-01-01,CLF,66,194526817.92705,371
2013-01-01,USB,67,193255694.2212,371
2013-01-01,NKE,68,192448033.276,371
2013-01-01,DD,69,192263452.02586502,371
2013-01-01,APA,70,189600492.648,371
2013-01-01,BMY,71,185284141.88050002,371
2013-01-01,LLY,72,185240255.12800002,371
2013-01-01,UNP,73,183626307.45,371
2013-01-01,CF,74,177672804.22500002,371
2013-01-01,COF,75,175111015.521,371
2013-01-01,TGT,76,171529201.003,371
2013-01-01,YUM,77,171462629.914265,371
2013-01-01,MET,78,167787962.91908002,371
2013-01-01,TXN,79,166693438.25349998,371
2013-01-01,MU,80,165432934.81849998,371
2013-01-01,FFIV,81,164193501.12195003,371
2013-01-01,WYNN,82,162474710.67900002,371
2013-01-01,MMM,83,161466191.32032,371
2013-01-01,UPS,84,160802992.11,371
2013-01-01,AA,85,158604904.87569,371
2013-01-01,EOG,86,153714576.24199998,371
2013-01-01,NTAP,87,152173825.2485,371
2013-01-01,BIIB,88,150199865.0603,371
2013-01-01,MOS,89,147875957.03750002,371
2013-01-01,DVN,90,146633338.7055,371
2013-01-01,COST,91,144934532.0871,371
2013-01-01,FDX,92,137619837.70942,371
2013-01-01,CSX,93,136646360.763,371
2013-01-01,NVDA,94,136069609.893,371
2013-01-01,ELV,95,133177536.773815,371
2013-01-01,MDT,96,127746141.22420001,371
2013-01-01,PNC,97,126442631.0765,371
2013-01-01,GLW,98,119868959.383,371
2013-01-01,FSLR,99,119468968.5,371
2013-01-01,AMAT,100,118229580.1358,371
2014-01-01,AAPL,1,5228847855.966,378
2014-01-01,META,2,1748837971.1175003,378
2014-01-01,GOOG,3,1654739068.11849,378
2014-01-01,MSFT,4,1128728001.871,378
2014-01-01,BAC,5,1118988318.619,378
2014-01-01,C,6,885709626.9129999,378
2014-01-01,NFLX,7,770036127.294,378
2014-01-01,AMZN,8,769522538.964,378
2014-01-01,JPM,9,723803260.026,378
2014-01-01,XOM,10,626834996.931,378
2014-01-01,GE,11,619662162.914895,378
2014-01-01,INTC,12,556587794.204,378
2014-01-01,ORCL,13,530257930.803,378
2014-01-01,CSCO,14,527960933.73450005,378
2014-01-01,WFC,15,525338959.58720005,378
2014-01-01,JNJ,16,507837088.959,378
2014-01-01,QCOM,17,496954743.371,378
2014-01-01,V,18,480956904.48800004,378
2014-01-01,PFE,19,468620878.28724,378
2014-01-01,EBAY,20,448870414.37234503,378
2014-01-01,IBM,21,441558817.223105,378
2014-01-01,PG,22,428111464.074,378
2014-01-01,MU,23,414359811.9175,378
2014-01-01,GS,24,408439003.0685,378
2014-01-01,MRK,25,401906668.47615004,378
2014-01-01,AIG,26,401187233.8125,378
2014-01-01,BRK.B,27,394996086.0,378
2014-01-01,DIS,28,391180101.2845,378
2014-01-01,BA,29,382858444.01699996,378
2014-01-01,WMT,30,376315547.35949993,378
2014-01-01,CVX,31,369983206.45018494,378
2014-01-01,T,32,367845890.38575494,378
2014-01-01,KO,33,361298151.221537,378
2014-01-01,HD,34,359213967.0205,378
2014-01-01,GILD,35,348001695.246,378
2014-01-01,FCX,36,347016532.7909,378
2014-01-01,SLB,37,336496067.3655,378
2014-01-01,CMCSA,38,336378684.687715,378
2014-01-01,CAT,39,336038618.999,378
2014-01-01,F,40,318421068.03,378
2014-01-01,HAL,41,315018358.73450005,378
2014-01-01,MA,42,309044876.6,378
2014-01-01,MCD,43,305300690.706,378
2014-01-01,BKNG,44,303274309.425,378
2014-01-01,VZ,45,287739171.21165,378
2014-01-01,MS,46,278176313.38831997,378
2014-01-01,AXP,47,259477892.01600003,378
2014-01-01,BIIB,48,254081476.1375,378
2014-01-01,UNH,49,251841190.1005,378
2014-01-01,APC,50,249097572.70902997,378
2014-01-01,AMGN,51,242672464.95700002,378
2014-01-01,LOW,52,241309646.764,378
2014-01-01,OXY,53,240365392.6824475,378
2014-01-01,PSKY,54,237493003.35575,378
2014-01-01,COP,55,228286751.5635,378
2014-01-01,RTX,56,225863867.25963,378
2014-01-01,PEP,57,224411710.72250003,378
2014-01-01,CRM,58,222317311.8955,378
2014-01-01,SBUX,59,221096827.462,378
2014-01-01,MDLZ,60,218998462.64999998,378
2014-01-01,CPRI,61,217310656.19419998,378
2014-01-01,PM,62,214261038.3625,378
2014-01-01,BMY,63,212526526.025,378
2014-01-01,VLO,64,205977317.003115,378
2014-01-01,CVS,65,205198357.17733002,378
2014-01-01,FSLR,66,201922371.0,378
2014-01-01,NEM,67,197108328.7615,378
2014-01-01,UNP,68,196472030.64499998,378
2014-01-01,DD,69,193389422.0349695,378
2014-01-01,USB,70,192499247.61399996,378
2014-01-01,DE,71,191912984.34701002,378
2014-01-01,ABT,72,191208787.0,378
2014-01-01,DAL,73,191133779.55,378
2014-01-01,LLY,74,186457282.778,378
2014-01-01,MMM,75,185458046.05085,378
2014-01-01,TGT,76,184810550.7055,378
2014-01-01,TXN,77,182138580.65850002,378
2014-01-01,NOV,78,181134701.18049002,378
2014-01-01,FDX,79,175637741.8537175,378
2014-01-01,APA,80,175473123.489,378
2014-01-01,UPS,81,173752063.842,378
2014-01-01,CLF,82,172394449.547,378
2014-01-01,EOG,83,172180681.91,378
2014-01-01,MET,84,170933198.48282,378
2014-01-01,NKE,85,170480185.13700002,378
2014-01-01,COF,86,169836816.22899997,378
2014-01-01,ACN,87,166667599.4572,378
2014-01-01,MPC,88,162957600.86900002,378
2014-01-01,YUM,89,161925259.385615,378
2014-01-01,REGN,90,160819975.73549998,378
2014-01-01,ISRG,91,158704829.973,378
2014-01-01,MDT,92,151937536.99,378
2014-01-01,COST,93,149238306.86949998,378
2014-01-01,NTAP,94,145781029.22500002,378
2014-01-01,AMAT,95,144887745.73979998,378
2014-01-01,AA,96,137270875.940655,378
2014-01-01,MOS,97,133764017.394,378
2014-01-01,CMG,98,132969441.0,378
2014-01-01,WYNN,99,127321861.3845,378
2014-01-01,FFIV,100,126516370.5,378
2015-01-01,AAPL,1,4541362854.342,384
2015-01-01,META,2,2817974172.6662197,384
2015-01-01,GOOGL,3,1158380082.51,384
2015-01-01,AMZN,4,1144092238.0,384
2015-01-01,MSFT,5,1076940896.4524999,384
2015-01-01,GOOG,6,1002907354.837374,384
2015-01-01,BAC,7,994601031.615,384
2015-01-01,NFLX,8,958135050.425,384
2015-01-01,GILD,9,832073928.8275,384
2015-01-01,MU,10,674332249.15,384
2015-01-01,INTC,11,661067300.679,384
2015-01-01,C,12,650498115.5891349,384
2015-01-01,JPM,13,622066261.109,384
2015-01-01,XOM,14,616264816.5320001,384
2015-01-01,GE,15,582193939.321295,384
2015-01-01,BKNG,16,544215496.2125,384
2015-01-01,CMCSA,17,529297173.31941,384
2015-01-01,V,18,526227928.008,384
2015-01-01,WFC,19,510427186.09215,384
2015-01-01,CSCO,20,502108634.40749997,384
2015-01-01,EBAY,21,495875975.372575,384
2015-01-01,JNJ,22,494134084.23025,384
2015-01-01,QCOM,23,468471564.094,384
2015-01-01,DIS,24,457429596.04649997,384
2015-01-01,IBM,25,452011729.27042997,384
2015-01-01,ORCL,26,441739272.0075,384
2015-01-01,SLB,27,440257596.7185,384
2015-01-01,PG,28,433844434.88199997,384
2015-01-01,PFE,29,430497614.932285,384
2015-01-01,BA,30,429964773.10649997,384
2015-01-01,CVX,31,422136181.15262496,384
2015-01-01,BRK.B,32,415096710.5,384
2015-01-01,BIIB,33,402749683.4575,384
2015-01-01,VZ,34,391147325.98800004,384
2015-01-01,T,35,385021718.79038,384
2015-01-01,KO,36,384096256.06274,384
2015-01-01,APC,37,382826707.04711,384
2015-01-01,PSKY,38,381503719.911,384
2015-01-01,HAL,39,378701243.4055,384
2015-01-01,MRK,40,378026153.28288996,384
2015-01-01,HD,41,376947315.94299996,384
2015-01-01,GS,42,370017398.559,384
2015-01-01,WMT,43,364899461.51699996,384
2015-01-01,DAL,44,363978878.229,384
2015-01-01,MCD,45,349213867.1365,384
2015-01-01,MA,46,345944427.472,384
2015-01-01,CAT,47,342518916.8635,384
2015-01-01,DD,48,326164340.969845,384
2015-01-01,AIG,49,312078671.12100005,384
2015-01-01,AMGN,50,289942599.48300004,384
2015-01-01,RTX,51,289475024.43605006,384
