ir_net,ir_hit_rate,ir_gross,headroom,t_stat,loo_retention,loo_dropped,n_assets,n_ir,years,gate_ir,gate_breadth,gate_headroom,gate_t,gates_passed,gate_loo,class,timeframe,rule,scenario,ir_train,total_pnl_dollars,avg_cagr,avg_sharpe,avg_max_drawdown,avg_exposure,turnover_per_year,n_trades,is_baseline,generic_fallback,rankable
-0.4514533258125982,0.15,-0.4514533258125982,0.0,-0.7483773036373319,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MULT,gross,-0.7055687596366768,156367.24496987124,-0.06911482949459649,-0.16580150033805222,-0.6760785032631779,0.9995770225550045,1264.0996436097023,86854,False,True,True
-0.45312802202953123,0.3,-0.4531280220295312,0.0,-0.7511534591501616,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MFI,gross,-0.7934422850279809,127060.97812935685,-0.09357223712256135,-0.23918295962843944,-0.7119819590925551,0.9996883324089504,1445.001501634794,99282,False,False,True
-0.4533268795628006,0.15,-0.4533268795628005,0.0,-0.7514831066597646,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,ADD,gross,-0.7046052843876202,159371.15357292703,-0.06903143866093889,-0.1661293935666003,-0.676928977372256,0.9995770225550045,1263.8958584638465,86840,False,True,True
-0.4559632521345593,0.15,-0.4559632521345593,0.0,-0.7558534397237305,,META,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,STDDEV,gross,-0.5118965464886337,58453.559194246714,-0.022873263395119598,0.03085980454334817,-0.6117757450374568,0.9994879746718475,2066.0034240729233,141945,False,True,True
-0.4616655379982175,0.15,-0.46166553799821763,0.0,-0.7653061584771754,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MIDPOINT_50,gross,-0.5391666532141018,1282329.9596796741,0.005248466283229813,-0.013736648588662765,-0.6126044904452101,0.9987722066422517,798.0026393582594,54955,False,False,True
-0.4711062835173451,0.15,-0.4711062835173451,0.0,-0.7809561476830669,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MIDPRICE_200,gross,-0.5686153430276341,75591.72128295983,-0.032800518376177396,-0.05901722880831676,-0.6140977027162724,0.9954907849160832,362.38595449057846,24974,False,False,True
-0.476510635477177,0.2,-0.476510635477177,0.0,-0.789914979341525,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,SAREXT,gross,-0.7335841001532862,21853.638061691094,-0.08181723914754731,-0.19083631042372012,-0.7023413989032579,0.9999666031194661,1059.1369979709843,72779,False,False,True
-0.4768522629946014,0.2,-0.4768522629946014,0.0,-0.7904812976422666,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,SAR,gross,-0.7396244497746333,20751.335118777566,-0.0831761227273777,-0.19604602746990024,-0.7044060121168492,0.9998763534621643,1057.9579572747832,72783,False,False,True
-0.48137806861348675,0.15,-0.48137806861348664,0.0,-0.7979837569491101,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,WMA_100,gross,-0.5610788217120325,370149.78957189695,-0.01803391618541058,-0.052217933405593865,-0.651313745333533,0.9977960648918651,747.8280669061917,51386,False,False,True
-0.48142948501209853,0.1,-0.48142948501209853,0.0,-0.7980689902690475,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MA_200,gross,-0.47649025477376544,129117.27637198602,-0.012246103723611535,0.010601022406651717,-0.6087446530660643,0.9955698678129414,387.3931561656693,26624,False,False,True
-0.48142948501209853,0.1,-0.48142948501209853,0.0,-0.7980689902690475,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,SMA_200,gross,-0.47649025477376544,129117.27637198602,-0.012246103723611535,0.010601022406651717,-0.6087446530660643,0.9955698678129414,387.3931561656693,26624,False,False,True
-0.48407880077918336,0.15,-0.4840788007791832,0.0,-0.8024607793575121,,UNH,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,DEMA_200,gross,-0.6460405895198955,114825.06338192857,-0.055810655505582916,-0.13260795445195625,-0.677750314779263,0.9911397356258828,658.1340087149797,45224,False,False,True
-0.48585331566108636,0.1,-0.48585331566108636,0.0,-0.8054024049623131,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,MIDPOINT_200,gross,-0.5596462185319302,25735.549917639706,-0.03770482588993785,-0.06081702057034557,-0.6168026025827975,0.9955052751271894,360.5517973084769,24837,False,False,True
-0.4865317997600413,0.2,-0.4865317997600414,0.0,-0.8065271327503357,,PEP,20,20,2.747992242756103,False,False,False,False,0,False,us_stocks,15m,LINEARREG_ANGLE,gross,-0.6368478412657569,-14058.948852726235,-0.07180682042071533,-0.13101392244089127,-0.6723045903754084,0.9997105943797399,982.7471386526342,67525,False,False,True
