engine,convention,ticker,rule,n_bars,final_equity,total_return,n_trades
nautilus_native,at_close,PEP,SMA_CROSS,2908,8440.03,-0.15599699999999994,72
nautilus_native,at_close,PEP,RSI_TREND,2908,11428.6,0.14286,337
nautilus_native,at_close,PEP,MACD_CROSS,2908,16932.48,0.6932479999999999,229
nautilus_native,at_close,PEP,CCI_ZERO,2908,14686.560000000001,0.4686560000000002,289
nautilus_native,at_close,PEP,BBANDS_DIP,2908,17286.89,0.7286889999999999,164
nautilus_native,at_close,KO,SMA_CROSS,2908,13202.89,0.32028900000000005,69
nautilus_native,at_close,KO,RSI_TREND,2908,13610.47,0.3610469999999999,341
nautilus_native,at_close,KO,MACD_CROSS,2908,15124.62,0.512462,239
nautilus_native,at_close,KO,CCI_ZERO,2908,13979.94,0.39799399999999996,307
nautilus_native,at_close,KO,BBANDS_DIP,2908,12314.51,0.23145100000000007,142
nautilus_native,at_close,WMT,SMA_CROSS,2908,17873.43,0.7873430000000001,58
nautilus_native,at_close,WMT,RSI_TREND,2908,17138.35,0.7138349999999998,332
nautilus_native,at_close,WMT,MACD_CROSS,2908,15953.27,0.5953269999999999,231
nautilus_native,at_close,WMT,CCI_ZERO,2908,15201.39,0.5201389999999999,291
nautilus_native,at_close,WMT,BBANDS_DIP,2908,15550.36,0.5550360000000001,142
