timeframe,ticker,indicator,cost_bps,n_bars,bars_per_year,total_return,pnl_dollars,cagr,sharpe,max_drawdown,exposure,n_trades,turnover_per_year,base_total_return,base_cagr,base_sharpe,excess_total_return,excess_cagr,excess_sharpe,beat_buyhold
1h,AAPL,ADD,1.0,11544,1755.9227145348384,0.1357607596078656,1357.607596078656,0.01955402750104951,0.21508862259510714,-0.4901780742888203,0.9983541233541233,1054,320.51712375681404,3.289283906388281,0.2479536622917251,0.8875616290245192,-3.1535231467804152,-0.2283996347906756,-0.672473006429412,False
1h,AAPL,ADD,5.0,11544,1755.9227145348384,-0.5141640681817883,-5141.640681817883,-0.10399845087622772,-0.20825978918028276,-0.7035741295996714,0.9983541233541233,1054,320.51712375681404,3.289283906388281,0.2479536622917251,0.8875616290245192,-3.8034479745700693,-0.35195211316795283,-1.0958214182048018,False
1h,AAPL,ADD,10.0,11544,1755.9227145348384,-0.8320907134670944,-8320.907134670944,-0.23771344218398993,-0.7244200075314724,-0.883946524337295,0.9983541233541233,1054,320.51712375681404,3.289283906388281,0.2479536622917251,0.8875616290245192,-4.121374619855375,-0.48566710447571504,-1.6119816365559916,False
1h,AAPL,ADOSC,0.0,11544,1755.9227145348384,0.3203236540082992,3203.236540082992,0.043176798555621065,0.29110901246310356,-0.3909131388260706,0.9992203742203742,1167,354.8962741929982,3.289283906388281,0.2479536622917251,0.8875616290245192,-2.968960252379982,-0.20477686373610404,-0.5964526165614157,False
1h,AAPL,ADOSC,1.0,11544,1755.9227145348384,0.04434213525320074,443.4213525320074,0.0066218877223844785,0.1726924332391805,-0.3962777198826545,0.9992203742203742,1167,354.8962741929982,3.289283906388281,0.2479536622917251,0.8875616290245192,-3.24494177113508,-0.24133177456934063,-0.7148691957853387,False
1h,AAPL,ADOSC,5.0,11544,1755.9227145348384,-0.5914101483648635,-5914.101483648635,-0.1272918863649477,-0.2961505339204386,-0.6735772809782625,0.9992203742203742,1167,354.8962741929982,3.289283906388281,0.2479536622917251,0.8875616290245192,-3.8806940547531443,-0.3752455486566728,-1.1837121629449578,False
1h,AAPL,ADOSC,10.0,11544,1755.9227145348384,-0.8737061797369055,-8737.061797369055,-0.2700348540827249,-0.8699168456437232,-0.8977217193691707,0.9992203742203742,1167,354.8962741929982,3.289283906388281,0.2479536622917251,0.8875616290245192,-4.162990086125187,-0.51798851637445,-1.7574784746682424,False
1h,AAPL,ADX,0.0,11544,1755.9227145348384,1.1240946753721954,11240.946753721953,0.1214237078286815,0.5312831333471696,-0.35925235653275334,0.996015246015246,660,200.64645763418972,3.289283906388281,0.2479536622917251,0.8875616290245192,-2.1651892310160856,-0.1265299544630436,-0.3562784956773496,False
1h,AAPL,ADX,1.0,11544,1755.9227145348384,0.8616703548962554,8616.703548962554,0.09915172980656028,0.4645014936797202,-0.39577831351989534,0.996015246015246,660,200.64645763418972,3.289283906388281,0.2479536622917251,0.8875616290245192,-2.4276135514920254,-0.14880193248516482,-0.42306013534479897,False
1h,AAPL,ADX,5.0,11544,1755.9227145348384,0.0982567547208919,982.567547208919,0.01435945146144757,0.19723057274722008,-0.5402185653861069,0.996015246015246,660,200.64645763418972,3.289283906388281,0.2479536622917251,0.8875616290245192,-3.191027151667389,-0.23359421083027754,-0.6903310562772991,False
1h,AAPL,ADX,10.0,11544,1755.9227145348384,-0.43252442607016195,-4325.244260701619,-0.08257533752256385,-0.13655313094297833,-0.6753347473086825,0.996015246015246,660,200.64645763418972,3.289283906388281,0.2479536622917251,0.8875616290245192,-3.7218083324584432,-0.33052899981428896,-1.0241147599674976,False
1h,AAPL,ADXR,0.0,11544,1755.9227145348384,-0.07840363054580968,-784.0363054580968,-0.012343480364893855,0.10873882197706773,-0.5383960380301873,0.9948891198891199,512,155.6188977708689,3.289283906388281,0.2479536622917251,0.8875616290245192,-3.3676875369340906,-0.26029714265661896,-0.7788228070474514,False
1h,AAPL,ADXR,1.0,11544,1755.9227145348384,-0.1680592854038261,-1680.5928540382608,-0.027601138003145786,0.05691208931540914,-0.5445534663278255,0.9948891198891199,512,155.6188977708689,3.289283906388281,0.2479536622917251,0.8875616290245192,-3.4573431917921074,-0.2755548002948709,-0.83064953970911,False
1h,AAPL,ADXR,5.0,11544,1755.9227145348384,-0.44765564294118765,-4476.556429411877,-0.08633931289762253,-0.15027278214826587,-0.5992002843790589,0.9948891198891199,512,155.6188977708689,3.289283906388281,0.2479536622917251,0.8875616290245192,-3.7369395493294686,-0.33429297518934764,-1.037834411172785,False
1h,AAPL,ADXR,10.0,11544,1755.9227145348384,-0.6691307247521652,-6691.307247521651,-0.15485724468330586,-0.40859723110766466,-0.7552069984858529,0.9948891198891199,512,155.6188977708689,3.289283906388281,0.2479536622917251,0.8875616290245192,-3.958414631140446,-0.40281090697503097,-1.2961588601321838,False
1h,AAPL,APO,0.0,11544,1755.9227145348384,0.5276540594793466,5276.540594793466,0.06658116618460519,0.3646594592503768,-0.43178822228309555,0.9978343728343728,464,141.0153648422243,3.289283906388281,0.2479536622917251,0.8875616290245192,-2.761629846908934,-0.18137249610711992,-0.5229021697741424,False
