timeframe,ticker,indicator,cost_bps,n_bars,bars_per_year,total_return,pnl_dollars,cagr,sharpe,max_drawdown,exposure,n_trades,turnover_per_year,base_total_return,base_cagr,base_sharpe,excess_total_return,excess_cagr,excess_sharpe,beat_buyhold
1d,AAPL,ADX,1.0,2911,251.47652554399244,-0.1437147778759431,-1437.147778759431,-0.013318426448440945,0.09621605144289942,-0.7050227251377785,0.9841978701477155,166,28.60437455500395,11.765915241860656,0.2461859579551806,0.9088087146912033,-11.909630019736598,-0.25950438440362156,-0.8125926632483038,False
1d,AAPL,ADX,5.0,2911,251.47652554399244,-0.2501338248955842,-2501.338248955842,-0.024569478519049892,0.05618351201939025,-0.7276929636285028,0.9841978701477155,166,28.60437455500395,11.765915241860656,0.2461859579551806,0.9088087146912033,-12.01604906675624,-0.2707554364742305,-0.8526252026718131,False
1d,AAPL,ADX,10.0,2911,251.47652554399244,-0.36485127533811557,-3648.5127533811556,-0.03846548299643915,0.006174182384591799,-0.7536188156365013,0.9841978701477155,166,28.60437455500395,11.765915241860656,0.2461859579551806,0.9088087146912033,-12.13076651719877,-0.28465144095161976,-0.9026345323066115,False
1d,AAPL,ADXR,0.0,2911,251.47652554399244,-0.4936019450138287,-4936.019450138287,-0.05710620578677661,-0.06305199836725711,-0.6472229672270498,0.9797320508416352,128,22.036602753855007,11.765915241860656,0.2461859579551806,0.9088087146912033,-12.259517186874485,-0.3032921637419572,-0.9718607130584604,False
1d,AAPL,ADXR,1.0,2911,251.47652554399244,-0.5063877113690969,-5063.877113690969,-0.059187643312570204,-0.07076581443320923,-0.6503913152328726,0.9797320508416352,128,22.036602753855007,11.765915241860656,0.2461859579551806,0.9088087146912033,-12.272302953229753,-0.3053736012677508,-0.9795745291244125,False
1d,AAPL,ADXR,5.0,2911,251.47652554399244,-0.5544058863542441,-5544.058863542441,-0.06747167652636976,-0.10160598506190256,-0.6627888013525275,0.9797320508416352,128,22.036602753855007,11.765915241860656,0.2461859579551806,0.9088087146912033,-12.3203211282149,-0.3136576344815504,-1.0104146997531058,False
1d,AAPL,ADXR,10.0,2911,251.47652554399244,-0.6079592979361045,-6079.592979361045,-0.07773341953535806,-0.14011334540538528,-0.6776824178014835,0.9797320508416352,128,22.036602753855007,11.765915241860656,0.2461859579551806,0.9088087146912033,-12.37387453979676,-0.3239193774905387,-1.0489220600965885,False
1d,AAPL,APO,0.0,2911,251.47652554399244,0.15017977766890267,1501.7977766890267,0.012164860334698657,0.1855674770488632,-0.6609236530607969,0.9914118859498454,105,18.061372453159596,11.765915241860656,0.2461859579551806,0.9088087146912033,-11.615735464191753,-0.23402109762048195,-0.72324123764234,False
1d,AAPL,APO,1.0,2911,251.47652554399244,0.1262677300874857,1262.677300874857,0.010328885898408746,0.1792439085827631,-0.6643192193649075,0.9914118859498454,105,18.061372453159596,11.765915241860656,0.2461859579551806,0.9088087146912033,-11.63964751177317,-0.23585707205677187,-0.7295648061084402,False
1d,AAPL,APO,5.0,2911,251.47652554399244,0.035444861471051414,354.44861471051416,0.003014574974426809,0.15395730960054463,-0.6775713744746799,0.9914118859498454,105,18.061372453159596,11.765915241860656,0.2461859579551806,0.9088087146912033,-11.730470380389605,-0.2431713829807538,-0.7548514050906586,False
1d,AAPL,APO,10.0,2911,251.47652554399244,-0.06794319843927621,-679.431984392762,-0.006062056517010195,0.12237231285969125,-0.6934173021817707,0.9914118859498454,105,18.061372453159596,11.765915241860656,0.2461859579551806,0.9088087146912033,-11.833858440299931,-0.2522480144721908,-0.786436401831512,False
1d,AAPL,AROON,0.0,2911,251.47652554399244,5.560187510090698,55601.875100906975,0.17651186029118682,0.7101290696775618,-0.34363648131755187,0.9951906561319135,180,31.024079955427247,11.765915241860656,0.2461859579551806,0.9088087146912033,-6.205727731769958,-0.0696740976639938,-0.19867964501364144,False
1d,AAPL,AROON,1.0,2911,251.47652554399244,5.326476540557154,53264.76540557154,0.1728294139517359,0.6990417553890842,-0.34536722035066403,0.9951906561319135,180,31.024079955427247,11.765915241860656,0.2461859579551806,0.9088087146912033,-6.4394387013035015,-0.07335654400344471,-0.20976695930211908,False
