class,tf,rule,symbol,era,bars,ir,excess_cagr,spread_bps
us_stocks,1d,ibs,SJM,2020s,1657,-0.5871916903435404,-0.09294829396375348,-9.722180286566966
us_stocks,1d,ibs,SLB,2000s,1762,0.5610137792840706,0.27342597916192624,48.80941692326803
us_stocks,1d,ibs,SLB,2010s,2516,0.03628592573493089,0.026323719361004527,2.9407567186963077
us_stocks,1d,ibs,SLB,2020s,1657,0.42037124568321643,0.22754242420346404,35.69519643604621
us_stocks,1d,ibs,SLG,2000s,1762,0.05854596056238216,0.1347103294961438,31.83795647546441
us_stocks,1d,ibs,SLG,2010s,2516,-0.36566432967572665,-0.05211338360303941,0.6684751385483946
us_stocks,1d,ibs,SLG,2020s,307,0.39280445982598516,0.3074300514840709,39.02840547679642
us_stocks,1d,ibs,SLM,2000s,1762,0.4838733198808181,0.33790092112767056,41.570681774076924
us_stocks,1d,ibs,SLM,2010s,1089,0.23869476462934264,0.10688086080975912,30.97145827272613
us_stocks,1d,ibs,SMCI,2000s,504,-0.22043856957603858,0.016380359004553036,19.20521727585483
us_stocks,1d,ibs,SMCI,2010s,2516,-0.3321652629251715,-0.05484535049800576,0.15438509879124596
us_stocks,1d,ibs,SMCI,2020s,1657,-0.9669038619046704,-0.4794442399667602,-33.622033758105154
us_stocks,1d,ibs,SNA,2000s,1762,-0.6049322205683739,-0.11643794703624522,-9.785366297311679
us_stocks,1d,ibs,SNA,2010s,2516,-0.5594309236397078,-0.08994985731970861,2.4802648244852334
us_stocks,1d,ibs,SNA,2020s,1657,-0.03991424929604457,0.015846497233562573,16.610447013279536
us_stocks,1d,ibs,SNPS,2000s,1762,0.6599539433137226,0.2382410403651566,33.99954481584485
us_stocks,1d,ibs,SNPS,2010s,2516,-0.6666388584073965,-0.09689195895405245,4.755881678484865
us_stocks,1d,ibs,SNPS,2020s,1657,-0.06598616298739118,0.024268688925512594,20.20254839422955
us_stocks,1d,ibs,SO,2000s,1762,1.0757695029586183,0.16742612646364652,29.430904325610012
us_stocks,1d,ibs,SO,2010s,2516,-0.3158041855952284,-0.03136841043420313,6.501956176612375
us_stocks,1d,ibs,SO,2020s,1657,-0.08115659502644998,-0.0008706504325388664,9.656881276308589
us_stocks,1d,ibs,SOLV,2020s,398,-0.5014955714160095,-0.09600904098039464,-2.05938285073339
us_stocks,1d,ibs,SPG,2000s,1762,0.3703432155248565,0.2350529933973824,47.32332990232232
us_stocks,1d,ibs,SPG,2010s,2516,0.16001344545754353,0.03952954481925808,16.265886015998948
us_stocks,1d,ibs,SPG,2020s,1657,-0.07240832212521223,0.028120283752473663,15.764499387395244
us_stocks,1d,ibs,SPGI,2000s,1762,0.007402074768035419,0.035261935757500584,9.974159491111642
us_stocks,1d,ibs,SPGI,2010s,2516,-0.9425672043970362,-0.16310153463901966,0.044502657660309544
us_stocks,1d,ibs,SPGI,2020s,1657,0.23566346485575984,0.08238170451303217,18.98441978074674
us_stocks,1d,ibs,SRE,2000s,1762,-0.2333560153540336,-0.029601317349992495,10.835102602981312
us_stocks,1d,ibs,SRE,2010s,2516,-0.43020921969624343,-0.05532252759571743,5.197301875169846
us_stocks,1d,ibs,SRE,2020s,1657,-0.08332547245842926,0.004220241125144408,5.311926213204662
us_stocks,1d,ibs,STE,2000s,1762,0.180263662219413,0.07759553299645106,15.463521316175807
us_stocks,1d,ibs,STE,2010s,2516,-0.43587416630290415,-0.0658370479661401,9.316083527947045
us_stocks,1d,ibs,STE,2020s,1657,0.03301453752425241,0.03207565483704333,11.806203847676965
us_stocks,1d,ibs,STJ,2000s,1785,0.3171976187838963,0.18225536610525506,34.12504129917075
us_stocks,1d,ibs,STJ,2010s,1767,-0.8889795305696315,-0.19792024583958479,-4.89648800255492
us_stocks,1d,ibs,STLD,2000s,1762,-0.30100147850593656,-0.04781416612284084,17.36605033501087
us_stocks,1d,ibs,STLD,2010s,2516,-0.13034725628192895,-0.0034679250047788823,7.183184056702225
us_stocks,1d,ibs,STLD,2020s,1657,-0.2260596903276772,-0.029710023488875414,23.000695548684355
us_stocks,1d,ibs,STT,2000s,1762,0.40421514537978775,0.24126699032295185,40.81436529877363
us_stocks,1d,ibs,STT,2010s,2516,-0.30461179024812984,-0.041906525128720284,1.1430451686866774
us_stocks,1d,ibs,STT,2020s,1657,0.13609586749967265,0.0851121520789151,25.612919436803992
us_stocks,1d,ibs,STX,2000s,1510,-0.16605616791892988,0.009831696404088541,2.469879874938806
us_stocks,1d,ibs,STX,2010s,2516,-0.6495400984840667,-0.16703998526884922,-11.188513033029972
us_stocks,1d,ibs,STX,2020s,1657,-0.8456719767910006,-0.3248051893632802,2.49221426464062
us_stocks,1d,ibs,STZ,2000s,1762,0.01666687004366911,0.028307901655826972,9.128695758005936
us_stocks,1d,ibs,STZ,2010s,2516,-0.5597204189603687,-0.10836339987606869,11.53875191613757
us_stocks,1d,ibs,STZ,2020s,1657,0.20593728367272507,0.055834431127870565,7.143114213553588
us_stocks,1d,ibs,SW,2020s,398,0.38149865530675864,0.1850802592789611,24.095070121542008
us_stocks,1d,ibs,SWK,2000s,1762,-0.33805099067292577,-0.05570075985376066,0.03994427550410768
us_stocks,1d,ibs,SWK,2010s,2516,-0.2176734506037478,-0.025945977988908187,10.795470040120716
us_stocks,1d,ibs,SWK,2020s,1657,0.35657307675346467,0.14510666407733808,19.906284544808443
us_stocks,1d,ibs,SWKS,2000s,1762,0.25299887191676523,0.23165872944566934,35.70003184039382
us_stocks,1d,ibs,SWKS,2010s,2516,-0.38080088101319515,-0.08175148855341163,10.412408784343905
us_stocks,1d,ibs,SWKS,2020s,1657,0.6860912479979424,0.24325727076240478,33.65049589217299
us_stocks,1d,ibs,SYF,2010s,1257,-0.30064524621068517,-0.04069237769232137,-0.9840700361264682
us_stocks,1d,ibs,SYF,2020s,1657,0.13355054269038863,0.10833331845506144,28.815920019976186
us_stocks,1d,ibs,SYK,2000s,1762,-0.39080324203629574,-0.05777222687222605,-2.5149653040133786
us_stocks,1d,ibs,SYK,2010s,2516,-0.3916448960082693,-0.05158926839762623,9.262042345482246
us_stocks,1d,ibs,SYK,2020s,1657,-0.017868183944655492,0.022330322984938755,10.992660145683791
us_stocks,1d,ibs,SYY,2000s,1762,0.196314648147227,0.051693510300578005,9.582784925567383
us_stocks,1d,ibs,SYY,2010s,2516,-0.37920854518697605,-0.04294759689661354,6.366210192593185
us_stocks,1d,ibs,SYY,2020s,1657,-0.35392771773214504,-0.05427907235200824,-4.920188366871455
us_stocks,1d,ibs,T,2000s,727,0.09019884245967721,0.03430915527041001,6.147872035460592
us_stocks,1d,ibs,TAP,2000s,1762,-0.08735287171653285,0.0037700087222554135,7.54971109866758
us_stocks,1d,ibs,TAP,2010s,2516,-0.14222934560558326,-0.009833140709581967,2.546612405146857
us_stocks,1d,ibs,TAP,2020s,1657,-0.3624123398302433,-0.05252459060086345,-8.91986809016719
us_stocks,1d,ibs,TDC,2000s,504,0.21218569480616134,0.13712502893771017,28.042302632947244
us_stocks,1d,ibs,TDC,2010s,1878,0.14225355097368186,0.06639864103854232,9.815991338836621
us_stocks,1d,ibs,TDG,2000s,756,-0.12024999359157167,0.017924910202897104,29.02950415805078
us_stocks,1d,ibs,TDG,2010s,2516,-1.0168697949477463,-0.20777976077136917,2.697689007326446
us_stocks,1d,ibs,TDG,2020s,1657,-0.01881611654977732,0.04314686729026174,20.136376992793835
us_stocks,1d,ibs,TDY,2000s,1762,0.27748256976235947,0.1469645465841931,32.34794206982356
us_stocks,1d,ibs,TDY,2010s,2516,-0.60283618769056,-0.10467066308669848,7.406406411051608
us_stocks,1d,ibs,TDY,2020s,1657,0.016715008913789228,0.030724521088814072,14.074831707615603
us_stocks,1d,ibs,TECH,2000s,1762,-0.39263605857245154,-0.06670842569193058,1.9211196942444417
us_stocks,1d,ibs,TECH,2010s,2516,-0.3850405051012605,-0.05384926355706221,4.258895686626744
us_stocks,1d,ibs,TECH,2020s,1657,-0.17924494067787844,-0.011737843686761229,2.691758363590003
us_stocks,1d,ibs,TEL,2000s,373,0.13925721173683975,0.10191611439849413,-11.089862448909575
us_stocks,1d,ibs,TER,2000s,1762,-0.20497464285383485,-0.009594957902887669,-4.684663101202662
us_stocks,1d,ibs,TER,2010s,1001,-0.01487116379399069,0.04348544364213258,18.580047858660212
us_stocks,1d,ibs,TFC,2000s,1762,0.7204508444896844,0.2936900125995421,41.7734513931719
us_stocks,1d,ibs,TFC,2010s,2516,-0.14437736818910232,-0.01107625373982657,9.260035446649935
us_stocks,1d,ibs,TFC,2020s,1657,0.40696053527201886,0.16351260173421434,27.45621947914874
us_stocks,1d,ibs,TFX,2000s,1762,-0.5540454048486978,-0.09222358411516074,-9.574489675362523
us_stocks,1d,ibs,TFX,2010s,2516,-0.9853889775770382,-0.16248294352843917,-2.198926082284838
us_stocks,1d,ibs,TFX,2020s,1313,0.43082179499094536,0.1265654259591047,8.227398468772014
us_stocks,1d,ibs,TGT,2000s,1762,0.344942422254474,0.12826906813967986,24.18915510658057
us_stocks,1d,ibs,TGT,2010s,2516,-0.3523023120988531,-0.050460351298012185,3.6800846831152376
us_stocks,1d,ibs,TGT,2020s,1657,0.08266524801748477,0.06463557785954577,12.889505974070154
us_stocks,1d,ibs,THC,2000s,1762,0.024291895182759097,0.05872900325101882,2.0588809651710074
us_stocks,1d,ibs,THC,2010s,1583,-0.04721290249919827,0.04986969598438873,11.17626975723763
us_stocks,1d,ibs,TJX,2000s,1762,0.24006025113635712,0.08001797941331312,19.729586160597275
us_stocks,1d,ibs,TJX,2010s,2516,-0.10771890925033323,-0.006157827054472431,17.801410715890338
us_stocks,1d,ibs,TJX,2020s,1657,-0.040707335522806046,0.0159412156285772,15.688529977660448
us_stocks,1d,ibs,TKO,2020s,650,-1.0349483866338216,-0.259920993752794,-3.288383649180512
us_stocks,1d,ibs,TMO,2000s,1762,-0.541986776438981,-0.099443845246598,-3.035540738624218
us_stocks,1d,ibs,TMO,2010s,2516,-0.5050164572407355,-0.08086234321506192,8.879873942260037
us_stocks,1d,ibs,TMO,2020s,1657,-0.10084703803056023,0.0007412331012857099,9.208911965859992
us_stocks,1d,ibs,TMUS,2000s,504,0.4229130973955884,0.23666672583640191,11.159023447245458
us_stocks,1d,ibs,TMUS,2010s,2516,-0.506072814267749,-0.10833458684273456,4.379608493724247
us_stocks,1d,ibs,TMUS,2020s,1657,0.28745874290681145,0.09280750400039728,23.760965782858552
us_stocks,1d,ibs,TPL,2000s,1762,-0.8571637158746168,-0.23750933766959292,-13.92614854670125
us_stocks,1d,ibs,TPL,2010s,2516,-0.9501361381947958,-0.25972744999560304,-2.7846325687766935
us_stocks,1d,ibs,TPL,2020s,1657,-0.8226866457287206,-0.26039523983862467,-14.573245891447389
us_stocks,1d,ibs,TPR,2000s,1762,-0.6331474521853654,-0.16884392549990146,-3.610496853533346
us_stocks,1d,ibs,TPR,2010s,2516,-0.016107514230075545,0.021827178891015264,4.522476048096207
us_stocks,1d,ibs,TPR,2020s,1657,-0.6605627666828834,-0.20346742684394736,-0.10472351251863402
us_stocks,1d,ibs,TRB,2000s,1281,0.5159311969937491,0.12897753019866376,12.340401934683136
us_stocks,1d,ibs,TRGP,2010s,2012,-0.889086467052442,-0.20994355279978827,-29.70226398887185
us_stocks,1d,ibs,TRGP,2020s,1657,-1.1022508502497645,-0.3528766501201104,-12.702370945150989
us_stocks,1d,ibs,TRIP,2010s,1756,-0.15425814577921637,-0.0029989054509154123,-2.7926407756230995
us_stocks,1d,ibs,TRMB,2000s,1762,-0.5850270496330335,-0.17195597659430928,1.08257975548375
us_stocks,1d,ibs,TRMB,2010s,2516,-0.5759074262818819,-0.10920495926499063,-4.6236520809943205
us_stocks,1d,ibs,TRMB,2020s,1657,-0.3604130244084586,-0.06140530169981495,-3.892544160782053
us_stocks,1d,ibs,TROW,2000s,1762,0.1549597258505189,0.12385386990500069,34.703825130392964
us_stocks,1d,ibs,TROW,2010s,2516,0.25939983955165147,0.0710792447860924,20.62036013190775
us_stocks,1d,ibs,TROW,2020s,1657,0.35949326707315377,0.1284464626435835,22.05313824074468
us_stocks,1d,ibs,TRV,2000s,1762,1.0862216177361765,0.3200579424426664,49.22795135146641
us_stocks,1d,ibs,TRV,2010s,2516,-0.6791174240106983,-0.08328449309335673,-0.138108102036848
us_stocks,1d,ibs,TRV,2020s,1657,-0.0781607361787584,0.007558519470100888,17.52283485702247
us_stocks,1d,ibs,TSCO,2000s,1762,-0.3713970203631748,-0.0733746187030393,2.584843165705491
us_stocks,1d,ibs,TSCO,2010s,2516,-0.5670686914739745,-0.11480914395195829,3.127717507204424
us_stocks,1d,ibs,TSCO,2020s,1657,-0.12964665016715798,-0.004089057208066071,9.863149643000948
us_stocks,1d,ibs,TSLA,2010s,2264,-0.36238703450875415,-0.08636771899213058,17.732312338464826
us_stocks,1d,ibs,TSLA,2020s,1657,-0.8428990563776935,-0.35944990770807594,-13.054327020782726
us_stocks,1d,ibs,TSN,2000s,1762,-0.3451855277275289,-0.0562747548875705,-6.627490274400423
us_stocks,1d,ibs,TSN,2010s,2516,-0.6787942041671298,-0.12463701165739716,2.30065615068578
us_stocks,1d,ibs,TSN,2020s,1657,0.12487343781164578,0.04622890787380218,5.159232306451501
us_stocks,1d,ibs,TT,2000s,1762,-0.2180536266811543,-0.02483075016637759,4.557102285733523
us_stocks,1d,ibs,TT,2010s,2516,-0.3866661929007061,-0.061805360229873374,6.7889958907590024
us_stocks,1d,ibs,TT,2020s,1657,0.018081865978340748,0.04247264030568432,28.44008799026072
us_stocks,1d,ibs,TTD,2010s,754,-0.19116957515435068,0.018521864329196003,69.43806308347769
us_stocks,1d,ibs,TTD,2020s,1657,-0.17383639814076488,0.030960402963589928,1.8992036170020732
us_stocks,1d,ibs,TTWO,2000s,1762,-0.4677875939219048,-0.10033268839130183,-24.005067288183156
us_stocks,1d,ibs,TTWO,2010s,2516,-0.10672511660926141,0.005996733247532582,24.03507482316807
us_stocks,1d,ibs,TTWO,2020s,1658,-0.2756631275984635,-0.0401078623909672,3.466998001789254
us_stocks,1d,ibs,TXN,2000s,1762,0.2694704228793236,0.11743558281314304,22.526679490524767
us_stocks,1d,ibs,TXN,2010s,2516,0.08455337672854948,0.036766313691275476,23.28394045182467
us_stocks,1d,ibs,TXN,2020s,1657,0.5590256325343869,0.2254357707036072,43.74924655752606
us_stocks,1d,ibs,TXT,2000s,1762,0.0574445820394982,0.11527728885208566,16.6088116808931
us_stocks,1d,ibs,TXT,2010s,2516,-0.06726649967438839,0.012050581463713739,9.76881899930968
us_stocks,1d,ibs,TXT,2020s,1657,0.2532993848455057,0.10006240820527412,23.52673705406691
us_stocks,1d,ibs,TYL,2000s,1762,0.2890433898857752,0.137458503620713,37.61366163508141
us_stocks,1d,ibs,TYL,2010s,2516,-0.7117336071096154,-0.15120345424288706,6.751168800824868
us_stocks,1d,ibs,TYL,2020s,1657,0.21341580872070212,0.07894904242057144,13.257156290334716
us_stocks,1d,ibs,UA,2010s,754,-0.30230164421160005,-0.038561940550771,-13.867276731344395
us_stocks,1d,ibs,UA,2020s,622,0.4463620271080649,0.18670386740389622,14.8506007553026
us_stocks,1d,ibs,UAA,2000s,756,0.4955598159944361,0.2898690840994056,35.36782209951024
us_stocks,1d,ibs,UAA,2010s,2516,-0.420722819896611,-0.09014983906765717,5.225747368778957
us_stocks,1d,ibs,UAA,2020s,622,0.44929421310681733,0.2084808614877447,15.82807784886766
us_stocks,1d,ibs,UAL,2000s,756,-0.9238071649813602,-0.23372546367735925,-89.68204426716416
us_stocks,1d,ibs,UAL,2010s,2516,-0.041872859006647556,0.03248247023508166,19.172381133734287
us_stocks,1d,ibs,UAL,2020s,1657,-0.49332747781809144,-0.1198855899680078,-12.61309334961895
us_stocks,1d,ibs,UBER,2020s,1656,-0.6549714930650763,-0.1754301580425558,-15.47041712054228
us_stocks,1d,ibs,UDR,2000s,1762,0.9888143908612028,0.5065745960474326,70.33766722553494
us_stocks,1d,ibs,UDR,2010s,2516,-0.4429091396748789,-0.06178045812103816,5.492801296111173
us_stocks,1d,ibs,UDR,2020s,1657,0.05011907298215034,0.032365504262382716,6.679554943645249
us_stocks,1d,ibs,UHS,2000s,1762,-0.3261122358046077,-0.0468546335751483,-2.467091619131584
us_stocks,1d,ibs,UHS,2010s,2516,-0.3607439532859215,-0.05951440141672926,6.50038735186381
us_stocks,1d,ibs,UHS,2020s,1657,0.37285280543108884,0.14762286260134005,24.947018629656053
us_stocks,1d,ibs,ULTA,2000s,251,-1.420527389231088,-1.0450209109465696,-40.44155575802993
us_stocks,1d,ibs,ULTA,2010s,2516,-0.44941323209122197,-0.10469232434324516,10.282660770037586
us_stocks,1d,ibs,ULTA,2020s,1657,0.33711529535476814,0.14719217822955422,31.171595529736976
us_stocks,1d,ibs,UNH,2000s,1762,-0.3106614610093696,-0.046996453087819745,-1.163415349856336
us_stocks,1d,ibs,UNH,2010s,2516,-0.6027441606492285,-0.10488452210763999,9.611029739938498
us_stocks,1d,ibs,UNH,2020s,1657,0.026641373597277637,0.03803877521272403,12.124993783417306
us_stocks,1d,ibs,UNM,2000s,1762,0.20291191654804938,0.14672200320326456,28.047516454066
us_stocks,1d,ibs,UNM,2010s,2516,-0.24437415507462742,-0.028629728844754787,1.9565504993753842
us_stocks,1d,ibs,UNM,2020s,433,1.0432963806153692,0.7634479536007558,91.98169611311928
us_stocks,1d,ibs,UNP,2000s,1762,0.060244755779664705,0.047385514100375836,17.84564150869076
us_stocks,1d,ibs,UNP,2010s,2516,-0.5302065072914899,-0.08684328557072107,5.855283314301127
us_stocks,1d,ibs,UNP,2020s,1657,-0.008016769976557071,0.021665443826681008,11.213673418492077
us_stocks,1d,ibs,UPS,2000s,1762,0.18224217467884735,0.04529208935220774,8.680882258364969
us_stocks,1d,ibs,UPS,2010s,2516,-0.47008168045952714,-0.060182423055666234,0.5220878108140673
us_stocks,1d,ibs,UPS,2020s,1657,5.66476433571315e-05,0.022774209128640477,6.284865199512222
us_stocks,1d,ibs,URBN,2000s,1762,-0.26872064739198587,-0.0466632855770539,27.590742327561177
us_stocks,1d,ibs,URBN,2010s,1815,0.24932631452173945,0.10512000059031368,11.812620273374675
us_stocks,1d,ibs,URI,2000s,1762,-0.1524098413817436,0.022196786552754366,1.1715065577994255
us_stocks,1d,ibs,URI,2010s,2516,-0.9052272596607569,-0.2792194580714189,-13.335698162681236
us_stocks,1d,ibs,URI,2020s,1657,-0.4402121379990313,-0.11745799258419964,11.15593114986015
us_stocks,1d,ibs,USB,2000s,1762,0.7310747674081556,0.2964004180993489,45.63971778394776
us_stocks,1d,ibs,USB,2010s,2516,-0.060003805066055085,0.0023106953762106475,11.526945515055713
us_stocks,1d,ibs,USB,2020s,1657,0.32520196840009996,0.1313069105467659,24.33965484521864
us_stocks,1d,ibs,V,2000s,251,0.31979833706739524,0.2430055693800468,71.86438979841105
us_stocks,1d,ibs,V,2010s,2516,-0.17290115962501854,-0.018412592431102937,18.864346520121057
us_stocks,1d,ibs,V,2020s,1657,0.6362108066006938,0.15975781747675488,31.31157212384248
us_stocks,1d,ibs,VEEV,2010s,1509,-0.5057220817931086,-0.12912892981005308,6.5321609002995515
us_stocks,1d,ibs,VEEV,2020s,1657,0.01928703629921937,0.04926788690924733,12.969286281913556
us_stocks,1d,ibs,VFC,2000s,1762,-0.09504459574413476,0.0034209745059070595,13.103189069224406
us_stocks,1d,ibs,VFC,2010s,2516,-0.06846738847902287,0.005390279384040575,19.862255336574368
us_stocks,1d,ibs,VFC,2020s,1070,0.8805556975425719,0.2710669047467471,22.18258344678033
us_stocks,1d,ibs,VICI,2010s,251,-0.9205704279997143,-0.1426675313812531,39.47679971700098
us_stocks,1d,ibs,VICI,2020s,1657,-0.4820377731998537,-0.08230478740784963,-6.812093899740227
us_stocks,1d,ibs,VLO,2000s,1762,-0.2426245737760124,-0.027691205736273927,4.981430073801318
us_stocks,1d,ibs,VLO,2010s,2516,-0.8096536338462429,-0.18107811527284223,-6.321386788898857
us_stocks,1d,ibs,VLO,2020s,1657,0.15056584516218136,0.12136288595346101,32.73445727025278
us_stocks,1d,ibs,VLTO,2020s,650,0.2164407543902292,0.04859257527296945,14.194871046411707
us_stocks,1d,ibs,VMC,2000s,1762,-0.7353800715170515,-0.15990025202302405,-18.98872214769721
us_stocks,1d,ibs,VMC,2010s,2516,-0.32957759881696647,-0.05212725799565532,2.771385430389491
us_stocks,1d,ibs,VMC,2020s,1657,0.0375565845877919,0.03890863342084394,15.697245295185683
us_stocks,1d,ibs,VNO,2000s,1762,0.5432246751003579,0.3002909647005463,53.64265636428729
us_stocks,1d,ibs,VNO,2010s,2516,-0.26292185888751723,-0.02832767390986546,1.955206443274157
us_stocks,1d,ibs,VNO,2020s,756,0.5065501118703715,0.170081331654392,10.94421278644546
us_stocks,1d,ibs,VRSK,2010s,2516,-0.4330158603266561,-0.058808271781815025,6.808691147298313
us_stocks,1d,ibs,VRSK,2020s,1657,-0.19429614615563723,-0.01927932759808404,1.6199736581264628
us_stocks,1d,ibs,VRSN,2000s,1762,0.1335449724117326,0.1102330660315316,27.830044342355514
us_stocks,1d,ibs,VRSN,2010s,2516,-0.6768375191752761,-0.11937587317222875,2.024207929649005
us_stocks,1d,ibs,VRSN,2020s,1657,0.11414202359290222,0.04649219003500771,13.324138965928448
us_stocks,1d,ibs,VRT,2010s,251,0.8959923398668681,0.03233990991804769,13.798992333903314
us_stocks,1d,ibs,VRT,2020s,1657,-1.0539165075961119,-0.49872431732269784,-14.628929830324914
us_stocks,1d,ibs,VRTX,2000s,1762,0.09863092319576229,0.14284663367913142,31.540059575617608
us_stocks,1d,ibs,VRTX,2010s,2516,0.08939982517282817,0.11123152133421566,29.047332776453402
us_stocks,1d,ibs,VRTX,2020s,1657,0.34546502004982943,0.132640047344734,27.423346885357518
us_stocks,1d,ibs,VST,2010s,754,-0.003111342984479445,0.012759868227736337,12.643135669047728
us_stocks,1d,ibs,VST,2020s,1657,-0.3520878033904402,-0.07983778727388069,16.527034605051224
us_stocks,1d,ibs,VTR,2000s,1762,0.22791220502242257,0.16079310346670184,45.56564035940643
us_stocks,1d,ibs,VTR,2010s,2516,-0.09020062413013329,0.0002855842633582295,6.414275754894282
us_stocks,1d,ibs,VTR,2020s,1657,-0.3286980582508685,-0.05569645429205705,2.904055287175275
us_stocks,1d,ibs,VTRS,2000s,1762,0.090253281697416,0.06631734198822858,12.720312794599007
us_stocks,1d,ibs,VTRS,2010s,2516,-0.21837318871175534,-0.022827229936816518,-2.6774900770350296
us_stocks,1d,ibs,VTRS,2020s,1657,-0.2978302518633315,-0.04187341874917705,-6.35687568371374
