rule,symbol,scenario,ir_union,ret_pct,bench_pct,years_oos
ADX,AVAX/USD,gross,-0.3204431129758281,-86.89192513484572,-44.711375212224084,3.575539821433812
ADX,AVAX/USD,binance,-0.5221269215898093,-94.7072953900981,-44.711375212224084,3.575539821433812
ADX,AVAX/USD,kraken,-0.8240783175561665,-98.64714666468637,-44.711375212224084,3.575539821433812
ADX,AVAX/USD,coinbase,-1.4504754503439776,-99.92306100160675,-44.711375212224084,3.575539821433812
ADX,LINK/USD,gross,-0.2828593998953467,-57.65414210779824,44.39775910364092,3.5799358640863708
ADX,LINK/USD,binance,-0.502965091972141,-83.62251334523965,44.39775910364092,3.5799358640863708
ADX,LINK/USD,kraken,-0.832940954706877,-96.07630742392473,44.39775910364092,3.5799358640863708
ADX,LINK/USD,coinbase,-1.5187822036727885,-99.8052385181228,44.39775910364092,3.5799358640863708
ADXR,BTC/USD,gross,-0.46316389301806016,32.310257434626386,275.7583618315889,3.574504278177206
ADXR,BTC/USD,binance,-0.7914788545315804,-36.82970293796958,275.7583618315889,3.574504278177206
ADXR,BTC/USD,kraken,-1.2818120236391997,-79.22393527911282,275.7583618315889,3.574504278177206
ADXR,BTC/USD,coinbase,-2.2845145225188497,-97.99292268324005,275.7583618315889,3.574504278177206
ADXR,ETH/USD,gross,-0.4261914585977804,-58.345715063043556,46.82026269964654,3.5781930759196974
ADXR,ETH/USD,binance,-0.7013858857949903,-81.5476136690678,46.82026269964654,3.5781930759196974
ADXR,ETH/USD,kraken,-1.1127434453443072,-94.57776659110611,46.82026269964654,3.5781930759196974
ADXR,ETH/USD,coinbase,-1.959643357586594,-99.58661516852887,46.82026269964654,3.5781930759196974
ADXR,XRP/USD,gross,-0.9311544273213435,-91.39943600214664,214.7212634936457,3.576451983779322
ADXR,XRP/USD,binance,-1.1296204110065233,-95.97399831552663,214.7212634936457,3.576451983779322
ADXR,XRP/USD,kraken,-1.4259692559770456,-98.71463580371883,214.7212634936457,3.576451983779322
ADXR,XRP/USD,coinbase,-2.0372908810731367,-99.88334497950721,214.7212634936457,3.576451983779322
ADXR,BNB/USD,gross,-0.49409142126765987,-36.79832159226469,127.98769634427396,3.577695448066847
ADXR,BNB/USD,binance,-0.8283082380488496,-73.51121941895657,127.98769634427396,3.577695448066847
ADXR,BNB/USD,kraken,-1.326919856255225,-92.8385951555394,127.98769634427396,3.577695448066847
ADXR,BNB/USD,coinbase,-2.3463686903973,-99.54173768137761,127.98769634427396,3.577695448066847
ADXR,SOL/USD,gross,-0.6172099935035059,-59.70548109935876,444.52662721893137,3.5729485593727963
ADXR,SOL/USD,binance,-0.8070902502883466,-81.91992829597385,444.52662721893137,3.5729485593727963
ADXR,SOL/USD,kraken,-1.0910907592137475,-94.58385934704961,444.52662721893137,3.5729485593727963
ADXR,SOL/USD,coinbase,-1.679159889973669,-99.5700267923244,444.52662721893137,3.5729485593727963
ADXR,DOGE/USD,gross,0.16436534700472183,88.79954314993053,-2.665011009874041,3.5777300177365596
ADXR,DOGE/USD,binance,-0.016672430091673747,-9.216145672890697,-2.665011009874041,3.5777300177365596
ADXR,DOGE/USD,kraken,-0.2877817320807713,-69.82130422356957,-2.665011009874041,3.5777300177365596
ADXR,DOGE/USD,coinbase,-0.8504501296697368,-97.01845404958107,-2.665011009874041,3.5777300177365596
ADXR,ADA/USD,gross,-0.34578075733016495,-83.47336074322075,-29.612349978020703,3.576821770448599
ADXR,ADA/USD,binance,-0.5482818383077142,-92.889150766106,-29.612349978020703,3.576821770448599
ADXR,ADA/USD,kraken,-0.8508544411163331,-98.00011580081221,-29.612349978020703,3.576821770448599
ADXR,ADA/USD,coinbase,-1.476014785399559,-99.86096091123973,-29.612349978020703,3.576821770448599
ADXR,TRX/USD,gross,-1.5148742363931036,-73.98281116691913,526.9054758592694,3.577944244690496
ADXR,TRX/USD,binance,-1.9054425162065172,-88.61485887691907,526.9054758592694,3.577944244690496
ADXR,TRX/USD,kraken,-2.483282370566374,-96.71551107515654,526.9054758592694,3.577944244690496
ADXR,TRX/USD,coinbase,-3.6403762315164534,-99.75910354101771,526.9054758592694,3.577944244690496
ADXR,AVAX/USD,gross,0.11228474615306026,-10.831459258440734,-44.711375212224084,3.575539821433812
ADXR,AVAX/USD,binance,-0.06633254487672716,-58.381148899806725,-44.711375212224084,3.575539821433812
ADXR,AVAX/USD,kraken,-0.33401665431521443,-86.77070278047326,-44.711375212224084,3.575539821433812
ADXR,AVAX/USD,coinbase,-0.8904998691276524,-98.81034976277772,-44.711375212224084,3.575539821433812
ADXR,LINK/USD,gross,0.22983122238077358,280.07478210091506,44.39775910364092,3.5799358640863708
ADXR,LINK/USD,binance,0.0286282515295366,63.5047039754824,44.39775910364092,3.5799358640863708
ADXR,LINK/USD,kraken,-0.27339396439025515,-54.026444772698525,44.39775910364092,3.5799358640863708
ADXR,LINK/USD,coinbase,-0.9027816001982402,-96.80514418374744,44.39775910364092,3.5799358640863708
APO,BTC/USD,gross,-0.12903018432970925,180.94191147207144,275.7583618315889,3.574504278177206
